id,name,price,features,description
5455,Laptop Apple Model 5455,24713647,"15.6 inch, Ryzen 5, 4GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5456,Laptop Acer Model 5456,28719241,"17 inch, Core i7, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5457,Laptop Asus Model 5457,11805310,"17 inch, Apple M1, 16GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5458,Laptop Apple Model 5458,14212514,"14 inch, Ryzen 3, 8GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5459,Laptop Asus Model 5459,23664545,"16 inch, Apple M1, 32GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5460,Laptop MSI Model 5460,14522800,"15.6 inch, Ryzen 3, 16GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5461,Laptop HP Model 5461,16536730,"17 inch, Core i5, 32GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5462,Laptop MSI Model 5462,10972246,"13.3 inch, Ryzen 5, 32GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5463,Laptop HP Model 5463,18836737,"13.3 inch, Apple M1, 16GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5464,Laptop MSI Model 5464,25826852,"15.6 inch, Core i3, 16GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5465,Laptop Lenovo Model 5465,19918958,"16 inch, Apple M2, 16GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5466,Laptop Dell Model 5466,15458023,"13.3 inch, Ryzen 5, 8GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5467,Laptop Asus Model 5467,21446490,"13.3 inch, Core i3, 4GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5468,Laptop HP Model 5468,21561952,"15.6 inch, Apple M1, 8GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5469,Laptop Dell Model 5469,20087822,"17 inch, Core i7, 8GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5470,Laptop Apple Model 5470,23342569,"13.3 inch, Apple M2, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5471,Laptop Apple Model 5471,13303183,"13.3 inch, Apple M1, 8GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5472,Laptop HP Model 5472,16695518,"14 inch, Core i7, 8GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5473,Laptop MSI Model 5473,18641925,"17 inch, Core i5, 16GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5474,Laptop MSI Model 5474,19804250,"14 inch, Core i7, 32GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5475,Laptop Asus Model 5475,22753712,"15.6 inch, Core i5, 32GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5476,Laptop Dell Model 5476,19234035,"14 inch, Core i5, 4GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5477,Laptop Dell Model 5477,29340064,"14 inch, Core i5, 4GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
5478,Laptop HP Model 5478,28822653,"17 inch, Apple M1, 16GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5479,Laptop Dell Model 5479,27113579,"15.6 inch, Ryzen 7, 32GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5480,Laptop Apple Model 5480,22719267,"13.3 inch, Ryzen 7, 16GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5481,Laptop Acer Model 5481,28028971,"17 inch, Apple M1, 8GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5482,Laptop HP Model 5482,20687139,"13.3 inch, Ryzen 7, 8GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5483,Laptop Lenovo Model 5483,26810125,"17 inch, Core i7, 16GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5484,Laptop Asus Model 5484,13935565,"16 inch, Apple M1, 16GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5485,Laptop Lenovo Model 5485,25890711,"16 inch, Core i5, 8GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
5486,Laptop Asus Model 5486,15423191,"16 inch, Ryzen 5, 8GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5487,Laptop Lenovo Model 5487,11184429,"13.3 inch, Core i7, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5488,Laptop Asus Model 5488,14111245,"16 inch, Ryzen 3, 32GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5489,Laptop Apple Model 5489,22864555,"15.6 inch, Ryzen 7, 32GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5490,Laptop Lenovo Model 5490,23861658,"16 inch, Apple M1, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5491,Laptop HP Model 5491,22749945,"15.6 inch, Core i7, 32GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5492,Laptop Asus Model 5492,26898492,"13.3 inch, Core i5, 16GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5493,Laptop Apple Model 5493,25724307,"14 inch, Ryzen 7, 32GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5494,Laptop MSI Model 5494,21244709,"14 inch, Core i7, 4GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5495,Laptop Apple Model 5495,16758030,"13.3 inch, Core i7, 4GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5496,Laptop HP Model 5496,25809621,"15.6 inch, Ryzen 3, 32GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5497,Laptop Apple Model 5497,11437542,"13.3 inch, Core i5, 32GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5498,Laptop Lenovo Model 5498,19081945,"16 inch, Ryzen 7, 32GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5499,Laptop MSI Model 5499,23858717,"16 inch, Apple M2, 16GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5500,Laptop HP Model 5500,27511663,"14 inch, Core i5, 8GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5501,Laptop MSI Model 5501,12397309,"14 inch, Ryzen 3, 16GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5502,Laptop Acer Model 5502,21829261,"16 inch, Ryzen 7, 8GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5503,Laptop Dell Model 5503,10268368,"14 inch, Apple M1, 4GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5504,Laptop Asus Model 5504,26502415,"16 inch, Ryzen 7, 16GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5505,Laptop Acer Model 5505,17759957,"13.3 inch, Ryzen 5, 8GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5506,Laptop Lenovo Model 5506,25007913,"15.6 inch, Ryzen 5, 4GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5507,Laptop HP Model 5507,29097277,"15.6 inch, Core i5, 16GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5508,Laptop Lenovo Model 5508,10285789,"15.6 inch, Core i3, 8GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
5509,Laptop Acer Model 5509,28604390,"15.6 inch, Ryzen 3, 8GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5510,Laptop Dell Model 5510,21520293,"16 inch, Core i7, 4GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5511,Laptop Acer Model 5511,29964754,"16 inch, Core i7, 16GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5512,Laptop MSI Model 5512,16245369,"15.6 inch, Ryzen 3, 8GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5513,Laptop MSI Model 5513,28364449,"15.6 inch, Core i5, 4GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5514,Laptop Asus Model 5514,15369930,"13.3 inch, Apple M2, 16GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5515,Laptop Acer Model 5515,17897846,"13.3 inch, Apple M2, 8GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5516,Laptop Dell Model 5516,11606688,"16 inch, Ryzen 3, 32GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5517,Laptop HP Model 5517,19613516,"14 inch, Core i5, 4GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5518,Laptop HP Model 5518,22054470,"16 inch, Ryzen 7, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5519,Laptop Dell Model 5519,15697507,"14 inch, Ryzen 3, 8GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5520,Laptop HP Model 5520,13051474,"15.6 inch, Apple M2, 8GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5521,Laptop Dell Model 5521,22981193,"14 inch, Ryzen 5, 16GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5522,Laptop HP Model 5522,27450968,"14 inch, Ryzen 7, 4GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5523,Laptop HP Model 5523,17226031,"16 inch, Core i3, 32GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5524,Laptop HP Model 5524,17626277,"17 inch, Apple M2, 16GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5525,Laptop Asus Model 5525,27138859,"17 inch, Core i3, 8GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5526,Laptop HP Model 5526,28389393,"15.6 inch, Ryzen 7, 4GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5527,Laptop Dell Model 5527,24371349,"17 inch, Core i3, 4GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5528,Laptop Acer Model 5528,16110218,"17 inch, Ryzen 5, 8GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5529,Laptop HP Model 5529,14255556,"14 inch, Core i7, 8GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5530,Laptop Asus Model 5530,10137119,"14 inch, Apple M1, 16GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5531,Laptop MSI Model 5531,10776623,"16 inch, Core i7, 32GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5532,Laptop Acer Model 5532,21257519,"17 inch, Core i5, 16GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5533,Laptop Acer Model 5533,21444460,"15.6 inch, Core i3, 4GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5534,Laptop Apple Model 5534,12381347,"16 inch, Ryzen 3, 16GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5535,Laptop Acer Model 5535,15875354,"14 inch, Apple M1, 16GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5536,Laptop HP Model 5536,24175998,"13.3 inch, Ryzen 3, 8GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5537,Laptop Dell Model 5537,22690319,"14 inch, Ryzen 7, 16GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5538,Laptop HP Model 5538,27206270,"15.6 inch, Apple M2, 4GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5539,Laptop Lenovo Model 5539,20461160,"14 inch, Apple M2, 4GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5540,Laptop Acer Model 5540,13355127,"17 inch, Core i5, 32GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5541,Laptop Apple Model 5541,12536160,"15.6 inch, Core i7, 4GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5542,Laptop Lenovo Model 5542,23558857,"13.3 inch, Apple M2, 32GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5543,Laptop Asus Model 5543,12835614,"13.3 inch, Apple M2, 8GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5544,Laptop HP Model 5544,26596071,"17 inch, Ryzen 7, 8GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5545,Laptop Dell Model 5545,22513710,"17 inch, Apple M1, 16GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5546,Laptop Apple Model 5546,10832843,"16 inch, Core i5, 16GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5547,Laptop MSI Model 5547,17892591,"17 inch, Ryzen 7, 32GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5548,Laptop Lenovo Model 5548,24446009,"14 inch, Apple M2, 4GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5549,Laptop Dell Model 5549,17694198,"17 inch, Ryzen 7, 8GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5550,Laptop Dell Model 5550,15450880,"14 inch, Core i7, 8GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
5551,Laptop HP Model 5551,18723074,"15.6 inch, Core i3, 16GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5552,Laptop Asus Model 5552,10007770,"13.3 inch, Core i5, 8GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5553,Laptop Dell Model 5553,22640470,"17 inch, Core i7, 8GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5554,Laptop Acer Model 5554,26535691,"14 inch, Apple M1, 8GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5555,Laptop HP Model 5555,19396702,"15.6 inch, Apple M2, 16GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5556,Laptop Acer Model 5556,18266539,"16 inch, Ryzen 5, 8GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5557,Laptop Apple Model 5557,14779354,"13.3 inch, Core i3, 16GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5558,Laptop Lenovo Model 5558,27852459,"15.6 inch, Core i7, 4GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
5559,Laptop Acer Model 5559,24062360,"15.6 inch, Apple M2, 4GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
5560,Laptop MSI Model 5560,25536510,"14 inch, Apple M1, 8GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5561,Laptop Asus Model 5561,28558169,"17 inch, Apple M1, 8GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5562,Laptop Asus Model 5562,23199892,"13.3 inch, Ryzen 7, 16GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5563,Laptop Acer Model 5563,13687054,"14 inch, Ryzen 3, 8GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5564,Laptop Asus Model 5564,28541851,"13.3 inch, Ryzen 5, 8GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5565,Laptop Apple Model 5565,25062166,"14 inch, Apple M1, 4GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5566,Laptop Apple Model 5566,16714620,"14 inch, Ryzen 7, 8GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5567,Laptop Lenovo Model 5567,18207053,"15.6 inch, Ryzen 5, 4GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5568,Laptop MSI Model 5568,25710483,"15.6 inch, Core i7, 16GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5569,Laptop MSI Model 5569,24101997,"15.6 inch, Ryzen 5, 4GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5570,Laptop Lenovo Model 5570,22750434,"17 inch, Apple M1, 4GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5571,Laptop Asus Model 5571,16618803,"13.3 inch, Apple M1, 32GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5572,Laptop Apple Model 5572,24066579,"17 inch, Apple M2, 8GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5573,Laptop Acer Model 5573,23101189,"14 inch, Apple M1, 4GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5574,Laptop Asus Model 5574,25879603,"17 inch, Apple M2, 16GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5575,Laptop HP Model 5575,17041077,"14 inch, Core i5, 8GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5576,Laptop Dell Model 5576,21395441,"16 inch, Apple M2, 32GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5577,Laptop Acer Model 5577,27061223,"16 inch, Ryzen 5, 32GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5578,Laptop Dell Model 5578,23485229,"17 inch, Ryzen 7, 8GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5579,Laptop Lenovo Model 5579,19361420,"16 inch, Core i5, 32GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5580,Laptop Acer Model 5580,22867963,"14 inch, Ryzen 7, 8GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5581,Laptop Apple Model 5581,18923205,"14 inch, Ryzen 7, 16GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5582,Laptop HP Model 5582,24431703,"14 inch, Core i5, 16GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5583,Laptop MSI Model 5583,21196418,"17 inch, Core i3, 16GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5584,Laptop Dell Model 5584,25891589,"13.3 inch, Ryzen 3, 16GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5585,Laptop Asus Model 5585,14040207,"15.6 inch, Apple M1, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5586,Laptop Asus Model 5586,11499157,"15.6 inch, Ryzen 3, 8GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
5587,Laptop HP Model 5587,18093401,"13.3 inch, Core i5, 16GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5588,Laptop Acer Model 5588,23235408,"15.6 inch, Ryzen 7, 8GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
5589,Laptop HP Model 5589,13894332,"14 inch, Core i7, 16GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5590,Laptop HP Model 5590,18471227,"13.3 inch, Core i7, 16GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
5591,Laptop Acer Model 5591,18830592,"13.3 inch, Ryzen 3, 8GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5592,Laptop Dell Model 5592,26388423,"14 inch, Ryzen 7, 4GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5593,Laptop Acer Model 5593,13120295,"16 inch, Apple M1, 8GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
5594,Laptop Apple Model 5594,11123846,"17 inch, Apple M1, 32GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
5595,Laptop MSI Model 5595,20436030,"14 inch, Core i5, 32GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
